filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
67_original.jpg,70182,"{}",1,0,"{""name"":""rect"",""x"":262,""y"":179,""width"":35,""height"":31}","{}"
68_original.jpg,65919,"{}",1,0,"{""name"":""rect"",""x"":321,""y"":162,""width"":32,""height"":37}","{}"
69_original.jpg,397809,"{}",1,0,"{""name"":""rect"",""x"":1125,""y"":415,""width"":100,""height"":117}","{}"
70_original.jpg,121958,"{}",1,0,"{""name"":""rect"",""x"":557,""y"":233,""width"":60,""height"":68}","{}"
71_original.jpg,84751,"{}",1,0,"{""name"":""rect"",""x"":280,""y"":338,""width"":87,""height"":90}","{}"
72_original.jpg,121958,"{}",1,0,"{""name"":""rect"",""x"":553,""y"":226,""width"":69,""height"":79}","{}"
73_original.jpg,85735,"{}",1,0,"{""name"":""rect"",""x"":532,""y"":437,""width"":64,""height"":62}","{}"
74_original.jpg,136149,"{}",1,0,"{""name"":""rect"",""x"":607,""y"":226,""width"":47,""height"":41}","{}"
75_original.jpg,39371,"{}",1,0,"{""name"":""rect"",""x"":334,""y"":53,""width"":37,""height"":41}","{}"
76_original.jpg,54764,"{}",1,0,"{""name"":""rect"",""x"":626,""y"":141,""width"":83,""height"":65}","{}"
77_original.jpg,104615,"{}",1,0,"{""name"":""rect"",""x"":437,""y"":294,""width"":79,""height"":69}","{}"
78_original.jpg,79336,"{}",1,0,"{""name"":""rect"",""x"":332,""y"":318,""width"":81,""height"":62}","{}"
79_original.jpg,41364,"{}",1,0,"{""name"":""rect"",""x"":248,""y"":105,""width"":49,""height"":50}","{}"
80_original.jpg,41175,"{}",1,0,"{""name"":""rect"",""x"":436,""y"":185,""width"":60,""height"":55}","{}"
81_original.jpg,85732,"{}",1,0,"{""name"":""rect"",""x"":936,""y"":339,""width"":38,""height"":48}","{}"
82_original.jpg,35502,"{}",1,0,"{""name"":""rect"",""x"":347,""y"":107,""width"":39,""height"":41}","{}"
83_original.jpg,68167,"{}",1,0,"{""name"":""rect"",""x"":354,""y"":294,""width"":86,""height"":69}","{}"
84_original.jpg,80023,"{}",1,0,"{""name"":""rect"",""x"":748,""y"":183,""width"":175,""height"":128}","{}"
85_original.jpg,34734,"{}",1,0,"{""name"":""rect"",""x"":330,""y"":110,""width"":35,""height"":36}","{}"
86_original.jpg,23422,"{}",1,0,"{""name"":""rect"",""x"":309,""y"":62,""width"":48,""height"":54}","{}"
87_original.jpg,86328,"{}",1,0,"{""name"":""rect"",""x"":286,""y"":183,""width"":78,""height"":89}","{}"
88_original.jpg,170116,"{}",1,0,"{""name"":""rect"",""x"":612,""y"":277,""width"":88,""height"":99}","{}"
89_original.jpg,68415,"{}",0,0,"{}","{}"
90_original.jpg,35007,"{}",1,0,"{""name"":""rect"",""x"":462,""y"":243,""width"":58,""height"":55}","{}"
91_original.jpg,140363,"{}",1,0,"{""name"":""rect"",""x"":391,""y"":310,""width"":87,""height"":98}","{}"
92_original.jpg,40948,"{}",1,0,"{""name"":""rect"",""x"":561,""y"":270,""width"":59,""height"":60}","{}"
93_original.jpg,190574,"{}",1,0,"{""name"":""rect"",""x"":403,""y"":684,""width"":49,""height"":52}","{}"
94_original.jpg,73244,"{}",1,0,"{""name"":""rect"",""x"":413,""y"":290,""width"":87,""height"":75}","{}"
95_original.jpg,58667,"{}",1,0,"{""name"":""rect"",""x"":538,""y"":162,""width"":69,""height"":67}","{}"
96_original.jpg,40362,"{}",1,0,"{""name"":""rect"",""x"":390,""y"":122,""width"":55,""height"":58}","{}"
97_original.jpg,41839,"{}",1,0,"{""name"":""rect"",""x"":1043,""y"":175,""width"":62,""height"":74}","{}"
98_original.jpg,99904,"{}",1,0,"{""name"":""rect"",""x"":806,""y"":842,""width"":88,""height"":83}","{}"
99_original.jpg,116922,"{}",1,0,"{""name"":""rect"",""x"":954,""y"":326,""width"":51,""height"":61}","{}"
100_original.jpg,74601,"{}",1,0,"{""name"":""rect"",""x"":545,""y"":289,""width"":90,""height"":100}","{}"
101_original.jpg,92585,"{}",1,0,"{""name"":""rect"",""x"":374,""y"":218,""width"":80,""height"":89}","{}"
102_original.jpg,147337,"{}",1,0,"{""name"":""rect"",""x"":819,""y"":474,""width"":56,""height"":99}","{}"
103_original.jpg,77308,"{}",1,0,"{""name"":""rect"",""x"":535,""y"":512,""width"":42,""height"":50}","{}"
104_original.jpg,36943,"{}",1,0,"{""name"":""rect"",""x"":328,""y"":101,""width"":62,""height"":66}","{}"
105_original.jpg,69429,"{}",1,0,"{""name"":""rect"",""x"":442,""y"":268,""width"":70,""height"":73}","{}"
106_original.jpg,127239,"{}",1,0,"{""name"":""rect"",""x"":664,""y"":508,""width"":79,""height"":85}","{}"
107_original.jpg,113290,"{}",1,0,"{""name"":""rect"",""x"":583,""y"":206,""width"":54,""height"":62}","{}"
108_original.jpg,91461,"{}",1,0,"{""name"":""rect"",""x"":584,""y"":269,""width"":50,""height"":62}","{}"
109_original.jpg,59241,"{}",1,0,"{""name"":""rect"",""x"":386,""y"":214,""width"":52,""height"":57}","{}"
110_original.jpg,34601,"{}",1,0,"{""name"":""rect"",""x"":606,""y"":614,""width"":38,""height"":35}","{}"
111_original.jpg,32771,"{}",1,0,"{""name"":""rect"",""x"":302,""y"":506,""width"":41,""height"":29}","{}"
112_original.jpg,28268,"{}",1,0,"{""name"":""rect"",""x"":317,""y"":82,""width"":58,""height"":63}","{}"
113_original.jpg,42872,"{}",1,0,"{""name"":""rect"",""x"":538,""y"":155,""width"":102,""height"":107}","{}"
114_original.jpg,34974,"{}",1,0,"{""name"":""rect"",""x"":381,""y"":313,""width"":63,""height"":65}","{}"
115_original.jpg,32450,"{}",1,0,"{""name"":""rect"",""x"":595,""y"":196,""width"":53,""height"":51}","{}"
116_original.jpg,102344,"{}",1,0,"{""name"":""rect"",""x"":624,""y"":447,""width"":54,""height"":51}","{}"
117_original.jpg,110862,"{}",1,0,"{""name"":""rect"",""x"":652,""y"":286,""width"":70,""height"":59}","{}"
118_original.jpg,49201,"{}",1,0,"{""name"":""rect"",""x"":564,""y"":507,""width"":39,""height"":34}","{}"
119_original.jpg,70608,"{}",1,0,"{""name"":""rect"",""x"":775,""y"":443,""width"":69,""height"":76}","{}"
120_original.jpg,40175,"{}",0,0,"{}","{}"
121_original.jpg,46769,"{}",0,0,"{}","{}"
122_original.jpg,53891,"{}",1,0,"{""name"":""rect"",""x"":565,""y"":469,""width"":47,""height"":50}","{}"
123_original.jpg,84523,"{}",1,0,"{""name"":""rect"",""x"":755,""y"":133,""width"":93,""height"":95}","{}"
124_original.jpg,57926,"{}",0,0,"{}","{}"
125_original.jpg,57936,"{}",0,0,"{}","{}"
126_original.jpg,55593,"{}",1,0,"{""name"":""rect"",""x"":653,""y"":251,""width"":55,""height"":55}","{}"
127_original.jpg,95108,"{}",1,0,"{""name"":""rect"",""x"":538,""y"":467,""width"":48,""height"":50}","{}"
128_original.jpg,30738,"{}",1,0,"{""name"":""rect"",""x"":335,""y"":200,""width"":49,""height"":56}","{}"
129_original.jpg,74337,"{}",1,0,"{""name"":""rect"",""x"":653,""y"":354,""width"":39,""height"":37}","{}"
130_original.jpg,54401,"{}",1,0,"{""name"":""rect"",""x"":303,""y"":712,""width"":123,""height"":152}","{}"
131_original.jpg,108704,"{}",1,0,"{""name"":""rect"",""x"":618,""y"":147,""width"":80,""height"":113}","{}"
132_original.jpg,74302,"{}",1,0,"{""name"":""rect"",""x"":499,""y"":159,""width"":90,""height"":105}","{}"
133_original.jpg,191262,"{}",1,0,"{""name"":""rect"",""x"":760,""y"":264,""width"":141,""height"":144}","{}"
134_original.jpg,174985,"{}",1,0,"{""name"":""rect"",""x"":687,""y"":522,""width"":56,""height"":47}","{}"
135_original.jpg,294211,"{}",1,0,"{""name"":""rect"",""x"":995,""y"":555,""width"":90,""height"":79}","{}"
136_original.jpg,200684,"{}",1,0,"{""name"":""rect"",""x"":566,""y"":1394,""width"":135,""height"":114}","{}"
137_original.jpg,155973,"{}",1,0,"{""name"":""rect"",""x"":660,""y"":584,""width"":138,""height"":109}","{}"
138_original.jpg,77321,"{}",1,0,"{""name"":""rect"",""x"":1069,""y"":535,""width"":82,""height"":68}","{}"
139_original.jpg,134464,"{}",1,0,"{""name"":""rect"",""x"":337,""y"":527,""width"":29,""height"":34}","{}"
140_original.jpg,116526,"{}",2,0,"{""name"":""rect"",""x"":286,""y"":88,""width"":73,""height"":69}","{}"
140_original.jpg,116526,"{}",2,1,"{""name"":""rect"",""x"":682,""y"":422,""width"":86,""height"":64}","{}"
141_original.jpg,116536,"{}",2,0,"{""name"":""rect"",""x"":286,""y"":88,""width"":73,""height"":69}","{}"
141_original.jpg,116536,"{}",2,1,"{""name"":""rect"",""x"":682,""y"":422,""width"":86,""height"":64}","{}"
142_original.jpg,161908,"{}",0,0,"{}","{}"
143_original.jpg,192875,"{}",1,0,"{""name"":""rect"",""x"":878,""y"":644,""width"":79,""height"":82}","{}"
144_original.jpg,148077,"{}",1,0,"{""name"":""rect"",""x"":907,""y"":458,""width"":90,""height"":86}","{}"
145_original.jpg,144222,"{}",1,0,"{""name"":""rect"",""x"":834,""y"":988,""width"":62,""height"":37}","{}"
146_original.jpg,152939,"{}",1,0,"{""name"":""rect"",""x"":973,""y"":482,""width"":108,""height"":97}","{}"
147_original.jpg,135181,"{}",2,0,"{""name"":""rect"",""x"":339,""y"":331,""width"":57,""height"":63}","{}"
147_original.jpg,135181,"{}",2,1,"{""name"":""rect"",""x"":855,""y"":385,""width"":46,""height"":38}","{}"
148_original.jpg,135191,"{}",2,0,"{""name"":""rect"",""x"":345,""y"":337,""width"":51,""height"":57}","{}"
148_original.jpg,135191,"{}",2,1,"{""name"":""rect"",""x"":855,""y"":385,""width"":46,""height"":38}","{}"
149_original.jpg,210357,"{}",1,0,"{""name"":""rect"",""x"":7,""y"":20,""width"":132,""height"":97}","{}"
150_original.jpg,108120,"{}",1,0,"{""name"":""rect"",""x"":442,""y"":565,""width"":42,""height"":35}","{}"
151_original.jpg,40152,"{}",1,0,"{""name"":""rect"",""x"":189,""y"":171,""width"":18,""height"":17}","{}"
152_original.jpg,103744,"{}",1,0,"{""name"":""rect"",""x"":912,""y"":291,""width"":122,""height"":116}","{}"
153_original.jpg,110234,"{}",1,0,"{""name"":""rect"",""x"":766,""y"":489,""width"":132,""height"":121}","{}"
154_original.jpg,40033,"{}",1,0,"{""name"":""rect"",""x"":762,""y"":175,""width"":21,""height"":21}","{}"
155_original.jpg,193408,"{}",1,0,"{""name"":""rect"",""x"":1256,""y"":434,""width"":293,""height"":266}","{}"
156_original.jpg,139148,"{}",1,0,"{""name"":""rect"",""x"":1015,""y"":442,""width"":139,""height"":136}","{}"
157_original.jpg,194091,"{}",1,0,"{""name"":""rect"",""x"":769,""y"":790,""width"":70,""height"":76}","{}"
158_original.jpg,46966,"{}",1,0,"{""name"":""rect"",""x"":226,""y"":554,""width"":51,""height"":54}","{}"
159_original.jpg,123246,"{}",0,0,"{}","{}"
160_original.jpg,115554,"{}",1,0,"{""name"":""rect"",""x"":647,""y"":458,""width"":147,""height"":110}","{}"
161_original.jpg,132893,"{}",1,0,"{""name"":""rect"",""x"":486,""y"":537,""width"":216,""height"":172}","{}"
162_original.jpg,171968,"{}",1,0,"{""name"":""rect"",""x"":804,""y"":472,""width"":182,""height"":211}","{}"
163_original.jpg,234004,"{}",1,0,"{""name"":""rect"",""x"":666,""y"":562,""width"":55,""height"":55}","{}"
164_original.jpg,156623,"{}",1,0,"{""name"":""rect"",""x"":878,""y"":638,""width"":51,""height"":53}","{}"
165_original.jpg,265226,"{}",1,0,"{""name"":""rect"",""x"":337,""y"":645,""width"":35,""height"":32}","{}"
166_original.jpg,195936,"{}",1,0,"{""name"":""rect"",""x"":867,""y"":722,""width"":70,""height"":62}","{}"
167_original.jpg,194467,"{}",1,0,"{""name"":""rect"",""x"":1004,""y"":720,""width"":81,""height"":70}","{}"
168_original.jpg,267217,"{}",0,0,"{}","{}"
169_original.jpg,177323,"{}",0,0,"{}","{}"
170_original.jpg,215522,"{}",2,0,"{""name"":""rect"",""x"":532,""y"":532,""width"":113,""height"":101}","{}"
170_original.jpg,215522,"{}",2,1,"{""name"":""rect"",""x"":1011,""y"":1068,""width"":110,""height"":79}","{}"
171_original.jpg,215532,"{}",2,0,"{""name"":""rect"",""x"":532,""y"":532,""width"":113,""height"":101}","{}"
171_original.jpg,215532,"{}",2,1,"{""name"":""rect"",""x"":1011,""y"":1068,""width"":110,""height"":79}","{}"
172_original.jpg,113344,"{}",0,0,"{}","{}"
173_original.jpg,144249,"{}",1,0,"{""name"":""rect"",""x"":957,""y"":601,""width"":51,""height"":44}","{}"
174_original.jpg,129801,"{}",0,0,"{}","{}"
175_original.jpg,184448,"{}",2,0,"{""name"":""rect"",""x"":736,""y"":311,""width"":141,""height"":138}","{}"
175_original.jpg,184448,"{}",2,1,"{""name"":""rect"",""x"":819,""y"":1253,""width"":126,""height"":120}","{}"
176_original.jpg,184458,"{}",2,0,"{""name"":""rect"",""x"":742,""y"":317,""width"":147,""height"":153}","{}"
176_original.jpg,184458,"{}",2,1,"{""name"":""rect"",""x"":824,""y"":1253,""width"":109,""height"":117}","{}"
177_original.jpg,135798,"{}",0,0,"{}","{}"
178_original.jpg,124918,"{}",0,0,"{}","{}"
179_original.jpg,190642,"{}",1,0,"{""name"":""rect"",""x"":882,""y"":698,""width"":92,""height"":79}","{}"
180_original.jpg,195416,"{}",1,0,"{""name"":""rect"",""x"":633,""y"":408,""width"":94,""height"":94}","{}"
181_original.jpg,171044,"{}",1,0,"{""name"":""rect"",""x"":771,""y"":573,""width"":132,""height"":98}","{}"
182_original.jpg,133334,"{}",1,0,"{""name"":""rect"",""x"":623,""y"":524,""width"":139,""height"":115}","{}"
183_original.jpg,559191,"{}",1,0,"{""name"":""rect"",""x"":875,""y"":386,""width"":36,""height"":31}","{}"
184_original.jpg,227573,"{}",1,0,"{""name"":""rect"",""x"":911,""y"":426,""width"":94,""height"":100}","{}"
185_original.jpg,40484,"{}",1,0,"{""name"":""rect"",""x"":284,""y"":203,""width"":34,""height"":31}","{}"
186_original.jpg,269022,"{}",1,0,"{""name"":""rect"",""x"":964,""y"":618,""width"":64,""height"":62}","{}"
187_original.jpg,228759,"{}",0,0,"{}","{}"
188_original.jpg,607418,"{}",0,0,"{}","{}"
189_original.jpg,260122,"{}",1,0,"{""name"":""rect"",""x"":891,""y"":524,""width"":57,""height"":31}","{}"
190_original.jpg,345233,"{}",0,0,"{}","{}"
191_original.jpg,181747,"{}",1,0,"{""name"":""rect"",""x"":1072,""y"":628,""width"":97,""height"":109}","{}"
192_original.jpg,353901,"{}",2,0,"{""name"":""rect"",""x"":1228,""y"":431,""width"":57,""height"":54}","{}"
192_original.jpg,353901,"{}",2,1,"{""name"":""rect"",""x"":560,""y"":413,""width"":61,""height"":48}","{}"
193_original.jpg,266950,"{}",2,0,"{""name"":""rect"",""x"":1228,""y"":431,""width"":57,""height"":54}","{}"
193_original.jpg,266950,"{}",2,1,"{""name"":""rect"",""x"":560,""y"":413,""width"":61,""height"":48}","{}"
194_original.jpg,319784,"{}",0,0,"{}","{}"
195_original.jpg,151148,"{}",1,0,"{""name"":""rect"",""x"":1314,""y"":467,""width"":255,""height"":242}","{}"
196_original.jpg,198208,"{}",1,0,"{""name"":""rect"",""x"":869,""y"":579,""width"":44,""height"":44}","{}"
197_original.jpg,174240,"{}",1,0,"{""name"":""rect"",""x"":924,""y"":519,""width"":110,""height"":101}","{}"
198_original.jpg,205953,"{}",1,0,"{""name"":""rect"",""x"":956,""y"":497,""width"":137,""height"":129}","{}"
199_original.jpg,125338,"{}",1,0,"{""name"":""rect"",""x"":415,""y"":431,""width"":191,""height"":238}","{}"
200_original.jpg,197296,"{}",1,0,"{""name"":""rect"",""x"":878,""y"":583,""width"":48,""height"":57}","{}"
201_original.jpg,216323,"{}",1,0,"{""name"":""rect"",""x"":971,""y"":1034,""width"":64,""height"":55}","{}"
202_original.jpg,208643,"{}",1,0,"{""name"":""rect"",""x"":290,""y"":346,""width"":150,""height"":140}","{}"
203_original.jpg,119800,"{}",1,0,"{""name"":""rect"",""x"":925,""y"":270,""width"":153,""height"":147}","{}"
204_original.jpg,127838,"{}",1,0,"{""name"":""rect"",""x"":1049,""y"":580,""width"":159,""height"":117}","{}"
205_original.jpg,137624,"{}",1,0,"{""name"":""rect"",""x"":761,""y"":506,""width"":117,""height"":97}","{}"
206_original.jpg,123396,"{}",1,0,"{""name"":""rect"",""x"":363,""y"":411,""width"":296,""height"":205}","{}"
207_original.jpg,189670,"{}",1,0,"{""name"":""rect"",""x"":711,""y"":448,""width"":152,""height"":138}","{}"
208_original.jpg,162969,"{}",1,0,"{""name"":""rect"",""x"":242,""y"":440,""width"":202,""height"":146}","{}"
209_original.jpg,222806,"{}",1,0,"{""name"":""rect"",""x"":722,""y"":610,""width"":117,""height"":134}","{}"
210_original.jpg,145421,"{}",1,0,"{""name"":""rect"",""x"":772,""y"":622,""width"":45,""height"":50}","{}"
211_original.jpg,144014,"{}",0,0,"{}","{}"
212_original.jpg,191232,"{}",1,0,"{""name"":""rect"",""x"":935,""y"":735,""width"":84,""height"":73}","{}"
213_original.jpg,139778,"{}",1,0,"{""name"":""rect"",""x"":859,""y"":540,""width"":115,""height"":111}","{}"
214_original.jpg,181962,"{}",1,0,"{""name"":""rect"",""x"":429,""y"":484,""width"":227,""height"":211}","{}"
215_original.jpg,116362,"{}",1,0,"{""name"":""rect"",""x"":585,""y"":382,""width"":83,""height"":80}","{}"
216_original.jpg,160905,"{}",1,0,"{""name"":""rect"",""x"":718,""y"":360,""width"":139,""height"":109}","{}"
217_original.jpg,232672,"{}",1,0,"{""name"":""rect"",""x"":477,""y"":394,""width"":109,""height"":102}","{}"
218_original.jpg,110475,"{}",1,0,"{""name"":""rect"",""x"":988,""y"":539,""width"":165,""height"":136}","{}"
219_original.jpg,209203,"{}",1,0,"{""name"":""rect"",""x"":691,""y"":548,""width"":94,""height"":80}","{}"
220_original.jpg,202065,"{}",1,0,"{""name"":""rect"",""x"":1074,""y"":517,""width"":101,""height"":101}","{}"
221_original.jpg,224799,"{}",1,0,"{""name"":""rect"",""x"":993,""y"":506,""width"":132,""height"":125}","{}"
222_original.jpg,129764,"{}",1,0,"{""name"":""rect"",""x"":460,""y"":511,""width"":165,""height"":134}","{}"
223_original.jpg,140973,"{}",0,0,"{}","{}"
224_original.jpg,225460,"{}",1,0,"{""name"":""rect"",""x"":812,""y"":759,""width"":128,""height"":111}","{}"
225_original.jpg,153088,"{}",1,0,"{""name"":""rect"",""x"":716,""y"":521,""width"":69,""height"":54}","{}"
226_original.jpg,156465,"{}",1,0,"{""name"":""rect"",""x"":628,""y"":192,""width"":46,""height"":33}","{}"
227_original.jpg,195078,"{}",1,0,"{""name"":""rect"",""x"":566,""y"":464,""width"":94,""height"":67}","{}"
228_original.jpg,211069,"{}",2,0,"{""name"":""rect"",""x"":570,""y"":313,""width"":66,""height"":64}","{}"
228_original.jpg,211069,"{}",2,1,"{""name"":""rect"",""x"":926,""y"":519,""width"":68,""height"":76}","{}"
229_original.jpg,211075,"{}",2,0,"{""name"":""rect"",""x"":570,""y"":313,""width"":66,""height"":64}","{}"
229_original.jpg,211075,"{}",2,1,"{""name"":""rect"",""x"":926,""y"":519,""width"":68,""height"":76}","{}"
230_original.jpg,161294,"{}",0,0,"{}","{}"
231_original.jpg,177668,"{}",1,0,"{""name"":""rect"",""x"":728,""y"":588,""width"":59,""height"":50}","{}"
232_original.jpg,206173,"{}",0,0,"{}","{}"
233_original.jpg,260284,"{}",4,0,"{""name"":""rect"",""x"":926,""y"":557,""width"":86,""height"":88}","{}"
